Trade Flow,Reporter,Partner,Trade Value (US$)
1,Spain,China,20123250400
2,Spain,China,2771723901
1,Spain,France,33672478875
2,Spain,France,43150579780
1,Spain,Germany,38615675494
2,Spain,Germany,24705320297
1,Spain,Indonesia,2443677430
2,Spain,Indonesia,276602781
1,Spain,Italy,20822925808
2,Spain,Italy,18251004454
1,Spain,Japan,4423596330
2,Spain,Japan,1690498199
1,Spain,Rep. of Korea,2540819231
2,Spain,Rep. of Korea,801576193
1,Spain,Mexico,2865421966
2,Spain,Mexico,3446777493
1,Spain,Netherlands,12857594192
2,Spain,Netherlands,6739805364
1,Spain,Russian Federation,6382567713
2,Spain,Russian Federation,2056990304
1,Spain,Saudi Arabia,3383073510
2,Spain,Saudi Arabia,1225953823
1,Spain,India,2539443005
2,Spain,India,1125257112
1,Spain,United Arab Emirates,105371290
2,Spain,United Arab Emirates,1284128532
1,Spain,Turkey,3691561010
2,Spain,Turkey,3967015985
1,Spain,United Kingdom,13818036082
2,Spain,United Kingdom,14082910209
1,Spain,USA,11816251381
2,Spain,USA,7963358620
1,Brazil,Australia,844019830
2,Brazil,Australia,492719241
1,Brazil,Brazil,203820557
1,Brazil,Canada,1601858636
2,Brazil,Canada,1712171748
1,Brazil,China,15911132432
2,Brazil,China,21003886286
1,Brazil,France,3625299920
2,Brazil,France,2948795826
1,Brazil,Germany,9868509388
2,Brazil,Germany,6174959596
1,Brazil,Indonesia,987216404
2,Brazil,Indonesia,1150617214
1,Brazil,Italy,3664974271
2,Brazil,Italy,3016154168
1,Brazil,Japan,5367779845
2,Brazil,Japan,4269694690
1,Brazil,Rep. of Korea,4818551861
2,Brazil,Rep. of Korea,2658290692
1,Brazil,Mexico,2783560712
2,Brazil,Mexico,2675888299
1,Brazil,Netherlands,972462142
2,Brazil,Netherlands,8150135304
1,Brazil,Russian Federation,1412127096
2,Brazil,Russian Federation,2868561150
1,Brazil,Saudi Arabia,1597422175
2,Brazil,Saudi Arabia,1952775781
1,Brazil,India,2191096530
2,Brazil,India,3415040261
1,Brazil,Spain,1955607674
2,Brazil,Spain,2663708775
1,Brazil,United Arab Emirates,110408966
2,Brazil,United Arab Emirates,1771988435
1,Brazil,Turkey,399450778
2,Brazil,Turkey,609779703
1,Brazil,United Kingdom,2408074244
2,Brazil,United Kingdom,3726495238
1,Brazil,USA,20218083304
2,Brazil,USA,15744930250
1,Canada,Australia,1428777545
2,Canada,Australia,1557928978
1,Canada,Brazil,2267414305
2,Canada,Brazil,1404142941
1,Canada,Canada,2922856248
1,Canada,China,34872190738
2,Canada,China,9797289632
1,Canada,France,4950577717
2,Canada,France,2351621235
1,Canada,Germany,9515791799
2,Canada,Germany,3250434923
1,Canada,Indonesia,887211722
2,Canada,Indonesia,852796614
1,Canada,Italy,3910365326
2,Canada,Italy,1561043984
1,Canada,Japan,10860575302
2,Canada,Japan,7299595427
1,Canada,Rep. of Korea,5215056286
2,Canada,Rep. of Korea,3100333914
1,Canada,Mexico,14531602919
2,Canada,Mexico,4220206046
1,Canada,Netherlands,1645479313
2,Canada,Netherlands,2419939687
1,Canada,Russian Federation,1349446679
2,Canada,Russian Federation,781378649
1,Canada,Saudi Arabia,1348961652
2,Canada,Saudi Arabia,1017420174
1,Canada,India,1761385673
2,Canada,India,1879252816
1,Canada,Spain,1169375775
2,Canada,Spain,981934314
1,Canada,United Arab Emirates,171819547
2,Canada,United Arab Emirates,1143196571
1,Canada,Turkey,555947395
2,Canada,Turkey,783246628
1,Canada,United Kingdom,8257927812
2,Canada,United Kingdom,10588184304
1,Canada,USA,1.64E+11
2,Canada,USA,2.36E+11
1,France,Australia,1409435431
2,France,Australia,3476213486
1,France,Brazil,3975281770
2,France,Brazil,3545856181
1,France,Canada,3304693218
2,France,Canada,3342438157
1,France,China,41252582746
2,France,China,10943268677
1,France,France,6600056590
1,France,Germany,88206761558
2,France,Germany,68985005982
1,France,Indonesia,1684442416
2,France,Indonesia,1146213990
1,France,Italy,42959186668
2,France,Italy,39227043439
1,France,Japan,10767918754
2,France,Japan,6648767757
1,France,Rep. of Korea,4400111751
2,France,Rep. of Korea,3670581447
1,France,Mexico,970828591
2,France,Mexico,1883691334
1,France,Netherlands,22853692773
2,France,Netherlands,19107820607
1,France,Russian Federation,12938862235
2,France,Russian Federation,7069433147
1,France,Saudi Arabia,3135097388
2,France,Saudi Arabia,3511414814
1,France,India,4032523884
2,France,India,3415224895
1,France,Spain,34255166616
2,France,Spain,37242571856
1,France,United Arab Emirates,808579217
2,France,United Arab Emirates,4836366858
1,France,Turkey,7019164025
2,France,Turkey,6731561803
1,France,United Kingdom,25172285711
2,France,United Kingdom,33747314892
1,France,USA,34722666553
2,France,USA,27346847305
1,Italy,Australia,950252801
2,Italy,Australia,3278669862
1,Italy,Brazil,3363284529
2,Italy,Brazil,3733535295
1,Italy,Canada,1636246501
2,Italy,Canada,2871894801
1,Italy,China,26914449801
2,Italy,China,9205866660
1,Italy,France,36629140911
2,Italy,France,46923737234
1,Italy,Germany,69147023163
2,Italy,Germany,51217526471
1,Italy,Indonesia,2230799284
2,Italy,Indonesia,686383272
1,Italy,Japan,5433761150
2,Italy,Japan,5145594029
1,Italy,Rep. of Korea,3009060244
2,Italy,Rep. of Korea,2998192125
1,Italy,Mexico,696063935
2,Italy,Mexico,2397185160
1,Italy,Netherlands,23535540849
2,Italy,Netherlands,9864711658
1,Italy,Russian Federation,16910775092
2,Italy,Russian Federation,8942259818
1,Italy,Saudi Arabia,2727136844
2,Italy,Saudi Arabia,3398856274
1,Italy,India,4044577335
2,Italy,India,3751168009
1,Italy,Spain,18284528192
2,Italy,Spain,23045457415
1,Italy,United Arab Emirates,490218546
2,Italy,United Arab Emirates,5203560213
1,Italy,Turkey,6163774047
2,Italy,Turkey,7782699128
1,Italy,United Kingdom,13664131711
2,Italy,United Kingdom,20690755971
1,Italy,USA,13175021578
2,Italy,USA,23762857002
1,United Kingdom,Australia,6111011760
2,United Kingdom,Australia,4756089240
1,United Kingdom,Brazil,5056326655
2,United Kingdom,Brazil,2707190879
1,United Kingdom,Canada,12866458558
2,United Kingdom,Canada,6202126259
1,United Kingdom,China,52101299293
2,United Kingdom,China,8053612752
1,United Kingdom,France,33934945313
2,United Kingdom,France,29003200963
1,United Kingdom,Germany,63240202738
2,United Kingdom,Germany,39446094964
1,United Kingdom,Indonesia,2128455767
2,United Kingdom,Indonesia,548598684
1,United Kingdom,Italy,20145197567
2,United Kingdom,Italy,13111924881
1,United Kingdom,Japan,14379757295
2,United Kingdom,Japan,5285601837
1,United Kingdom,Rep. of Korea,4544924359
2,United Kingdom,Rep. of Korea,3175451782
1,United Kingdom,Mexico,1789333129
2,United Kingdom,Mexico,1128981780
1,United Kingdom,Netherlands,35660863133
2,United Kingdom,Netherlands,27739961069
1,United Kingdom,Russian Federation,7547288473
2,United Kingdom,Russian Federation,3595040146
1,United Kingdom,Saudi Arabia,947185493
2,United Kingdom,Saudi Arabia,4150994703
1,United Kingdom,India,7585631803
2,United Kingdom,India,4611892962
1,United Kingdom,Spain,14760471384
2,United Kingdom,Spain,14258901541
1,United Kingdom,United Arab Emirates,920707629
2,United Kingdom,United Arab Emirates,6294733575
1,United Kingdom,Turkey,7262505456
2,United Kingdom,Turkey,3540374710
1,United Kingdom,United Kingdom,3441228888
1,United Kingdom,USA,52234704846
2,United Kingdom,USA,52754317080
1,Netherlands,Australia,736183430
2,Netherlands,Australia,1728922389
1,Netherlands,Brazil,5429961310
2,Netherlands,Brazil,1546680363
1,Netherlands,Canada,1547257606
2,Netherlands,Canada,1941019275
1,Netherlands,China,30604218595
2,Netherlands,China,6402547926
1,Netherlands,France,18954635894
2,Netherlands,France,38347761469
1,Netherlands,Germany,73281543869
2,Netherlands,Germany,1.05E+11
1,Netherlands,Indonesia,2400954926
2,Netherlands,Indonesia,755597072
1,Netherlands,Italy,8818260548
2,Netherlands,Italy,22334047584
1,Netherlands,Japan,10113626358
2,Netherlands,Japan,3321182444
1,Netherlands,Rep. of Korea,2427138092
2,Netherlands,Rep. of Korea,2411117838
1,Netherlands,Mexico,1516652692
2,Netherlands,Mexico,2091917676
1,Netherlands,Russian Federation,13429263857
2,Netherlands,Russian Federation,6165224335
1,Netherlands,Saudi Arabia,1973353732
2,Netherlands,Saudi Arabia,2212313808
1,Netherlands,India,3326758824
2,Netherlands,India,2326572093
1,Netherlands,Spain,6693401260
2,Netherlands,Spain,14666970521
1,Netherlands,United Arab Emirates,524701112
2,Netherlands,United Arab Emirates,2765793055
1,Netherlands,Turkey,1906812697
2,Netherlands,Turkey,4858704173
1,Netherlands,United Kingdom,24616208937
2,Netherlands,United Kingdom,36107419227
1,Netherlands,USA,32081657214
2,Netherlands,USA,19381022972
1,Saudi Arabia,Australia,1651217492
2,Saudi Arabia,Australia,225634267
1,Saudi Arabia,Brazil,2375906173
2,Saudi Arabia,Brazil,36145839
1,Saudi Arabia,Canada,1302288028
2,Saudi Arabia,Canada,4199600
1,Saudi Arabia,China,10690184193
2,Saudi Arabia,China,2341457435
1,Saudi Arabia,France,3379186858
2,Saudi Arabia,France,282628490
1,Saudi Arabia,Germany,7527493649
2,Saudi Arabia,Germany,219692368
1,Saudi Arabia,Indonesia,863296224
2,Saudi Arabia,Indonesia,217382015
1,Saudi Arabia,Italy,3450124369
2,Saudi Arabia,Italy,365012861
1,Saudi Arabia,Japan,7186923830
2,Saudi Arabia,Japan,309101675
1,Saudi Arabia,Rep. of Korea,4200753393
2,Saudi Arabia,Rep. of Korea,396864958
1,Saudi Arabia,Mexico,367985754
2,Saudi Arabia,Mexico,5836289
1,Saudi Arabia,Netherlands,1155063217
2,Saudi Arabia,Netherlands,375632538
1,Saudi Arabia,Russian Federation,699829496
2,Saudi Arabia,Russian Federation,16660785
1,Saudi Arabia,India,3391342293
2,Saudi Arabia,India,1250708060
1,Saudi Arabia,Spain,1175566031
2,Saudi Arabia,Spain,181158836
1,Saudi Arabia,United Arab Emirates,2827554256
2,Saudi Arabia,United Arab Emirates,4671599127
1,Saudi Arabia,Turkey,1512673954
2,Saudi Arabia,Turkey,548809548
1,Saudi Arabia,United Kingdom,3124454753
2,Saudi Arabia,United Kingdom,298875102
1,Saudi Arabia,USA,13460369827
2,Saudi Arabia,USA,670232567
1,India,Australia,12017048677
2,India,Australia,1410196924
1,India,Brazil,2897270990
2,India,Brazil,1781931185
1,India,Canada,2302975253
2,India,Canada,1172273267
1,India,China,30613370690
2,India,China,10370052494
1,India,France,4397220465
2,India,France,3305271738
1,India,Germany,10969452167
2,India,Germany,5848328691
1,India,Indonesia,7599637766
2,India,Indonesia,3002990685
1,India,Italy,3682610583
2,India,Italy,3297539147
1,India,Japan,6688835503
2,India,Japan,3215708760
1,India,Rep. of Korea,8229752473
2,India,Rep. of Korea,3772265053
1,India,Mexico,983382449
2,India,Mexico,532140044
1,India,Netherlands,1982407284
2,India,Netherlands,6464919619
1,India,Russian Federation,3437687124
2,India,Russian Federation,964356844
1,India,Saudi Arabia,14494390148
2,India,Saudi Arabia,3867829694
1,India,Spain,1058517696
2,India,Spain,1949389079
1,India,United Arab Emirates,19735385376
2,India,United Arab Emirates,25415974972
1,India,Turkey,1573207849
2,India,Turkey,1278584528
1,India,United Kingdom,4053593953
2,India,United Kingdom,6528851137
1,India,USA,15998423041
2,India,USA,19128199811
1,Turkey,Australia,619534056
2,Turkey,Australia,304982907
1,Turkey,Brazil,1105889970
2,Turkey,Brazil,388206717
1,Turkey,Canada,937364755
2,Turkey,Canada,338193128
1,Turkey,China,12676572760
2,Turkey,China,1600296212
1,Turkey,France,7091795276
2,Turkey,France,6211415361
1,Turkey,Germany,14096963072
2,Turkey,Germany,9793005648
1,Turkey,Indonesia,1017887914
2,Turkey,Indonesia,248791221
1,Turkey,Italy,7594645080
2,Turkey,Italy,5888958025
1,Turkey,Japan,2781971052
2,Turkey,Japan,232840715
1,Turkey,Rep. of Korea,3118213745
2,Turkey,Rep. of Korea,234609466
1,Turkey,Mexico,335226375
2,Turkey,Mexico,93022866
1,Turkey,Netherlands,2543072706
2,Turkey,Netherlands,2127296707
1,Turkey,Russian Federation,19450085570
2,Turkey,Russian Federation,3189607392
1,Turkey,Saudi Arabia,775784481
2,Turkey,Saudi Arabia,1768216107
1,Turkey,India,1902606651
2,Turkey,India,409202201
1,Turkey,Spain,3776923741
2,Turkey,Spain,2818591680
1,Turkey,United Arab Emirates,667856747
2,Turkey,United Arab Emirates,2896572145
1,Turkey,United Kingdom,3473433486
2,Turkey,United Kingdom,5937997069
1,Turkey,USA,8575892113
2,Turkey,USA,3250109121
1,Indonesia,Australia,3436015068
2,Indonesia,Australia,3264223973
1,Indonesia,Brazil,1086960589
2,Indonesia,Brazil,888403254
1,Indonesia,Canada,992500325
2,Indonesia,Canada,512495921
1,Indonesia,China,14002169898
2,Indonesia,China,11499327261
1,Indonesia,France,1634153912
2,Indonesia,France,893308068
1,Indonesia,Germany,2373446390
2,Indonesia,Germany,2326669088
1,Indonesia,Indonesia,20382939
1,Indonesia,Italy,726127138
2,Indonesia,Italy,1651082911
1,Indonesia,Japan,9843728765
2,Indonesia,Japan,18574730417
1,Indonesia,Rep. of Korea,4742331922
2,Indonesia,Rep. of Korea,8145207923
1,Indonesia,Mexico,139726633
2,Indonesia,Mexico,384040989
1,Indonesia,Netherlands,554051210
2,Indonesia,Netherlands,2909074571
1,Indonesia,Russian Federation,458753894
2,Indonesia,Russian Federation,316132856
1,Indonesia,Saudi Arabia,3135814205
2,Indonesia,Saudi Arabia,956245242
1,Indonesia,India,2209356687
2,Indonesia,India,7432892524
1,Indonesia,Spain,254020036
2,Indonesia,Spain,1830457715
1,Indonesia,United Arab Emirates,287035428
2,Indonesia,United Arab Emirates,1265836373
1,Indonesia,Turkey,587707631
2,Indonesia,Turkey,678440797
1,Indonesia,United Kingdom,844641216
2,Indonesia,United Kingdom,1459347482
1,Indonesia,USA,7094373849
2,Indonesia,USA,10889078628
